MISCONCEPTIONS ABOUT CORONA VIRUS ACCORDING TO WHO Taking a hot bath does not prevent the new coronavirus disease Taking a hot bath will not prevent you from catching COVID-19. Your normal body temperature remains around 36 to 37C regardless of the temperature of your,1
Cold weather States hearing that coronavirus doesn’t like heat &amp; humidity. ,0
12. Taking a hot bath does not prevent the new coronavirus disease ,1
1-Holding your breath  2-Drinking cows unirne.  3- Making hand sanitiser at home.   These are the common myths related to   that you should ignore.          ,1
to becoming severely ill with the virus.    Cold weather and snow CANNOT kill the coronavirus.   The coronavirus CAN be transmitted in areas with hot and humid climates   The coronavirus CANNOT be transmitted through mosquito bites,1
The old Chinese doctor proved that we can cure coronavirus by  eating garlic with water. RECIPE: Take eight chopped garlic clovesadd seven cups of water and bring to a boil. Eat garlic and drink the boiled water Virus will be cured overnight   ,0
Being able to hold your breath for 10 seconds or more without coughing or feeling discomfort DOES NOT mean you are free from the coronavirus disease ( or any other lung disease. ,1
Hey   : Taking a hot bath will not prevent you from catching COVID-19.     ,1
Mums making me drink hot water mixed with garlic and lemon every morning  you need to leave already Im tired,0
For God's sake   : Taking a hot bath will not prevent you from catching COVID-19.   ,1
"""Covid-19""  1. Use Camphor tablet at your place.  2. Keep camphor tablets in pocket of your shirt.  3. Eat Black or White pepper with/without honey.  4. Drink hot  lemon water or hot water.  5. Sit or Stand under Sunlight.  6. Gargle with Betadine or with salt water.  ",0
COVID-19 Fact:  WHO confirms COVID-19 virus can be transmitted in areas with hot and humid climates.        ,1
heart disease) appear to be more vulnerable to becoming severely ill with the virus.   \  Cold weather and snow CANNOT kill the coronavirus  \  The coronavirus CAN be transmitted in areas with hot and humid climates  \  The coronavirus CANNOT be transmitted through mosquito bites,1
    “The new coronavirus can be transmitted in areas with hot and humid climates” - WHO ,1
 [Myth busters] Taking a hot bath prevents the new coronavirus  just take a look  ,0
\  Cold weather and snow CANNOT kill the coronavirus.  \  The coronavirus CAN be transmitted in areas with hot and humid climates.  Check here for more information      ,1
ginger garlic lemon honey and boiled water can end coronavirus ,0
Myth:  Drinking water every 15 minutes flushes the Coronavirus from the mouth where it cannot survive.  Truth:  There's no evidence that drinking water can protect you from getting the coronavirus. Neither will gargling with salt water or vinegar.     ,1
Will the cold weather in the region be a factor in  greater spread?  How is locking people in away from the sun(Vitamin D) supposed to help?  Was Pres. Trump onto something when he said that the WHO got it wrong in many aspects? Will summer slow the virus down,1
Mythbuster: COVID-19 virus can be transmitted in areas with hot and humid climates From the evidence so far the COVID-19 virus can be transmitted in ALL AREAS including areas with hot and humid weather. Regardless of climate adopt protective measures    ,1
  Please ask the parents to see that their children gargle with salt water a couple of times a day as salt is a germ killer and may help to stem the coronavirus,0
Whoever made the BC going round that drinking hot water with garlic will prevent coronavirus  God will punish you,1
Good Morning Everyone FACT: Being able to hold your breath for 10 seconds or more without coughing or feeling discomfort DOES NOT mean you are free from the  disease or any other lung disease.     ,1
 myth busters! Taking a hot bath DOES NOT prevent the new  disease   ,1
Taking a hot bath does not prevent the new coronavirus disease. ,1
I Think Covid-19 make or keep weather cold! What do you think?,0
Myths about the Corona Virus  1. Taking ice cream and other cold foods do not facilitate or aid the onset of the disease. 2. Taking a hot bath does not prevent the new coronavirus disease. 3. The new coronavirus CANNOT be transmitted via mosquito bites. ,1
COVID-19 Myth-busters  There's a lot of false information around: These are the facts  Taking a hot bath DOES NOT prevent the coronavirus    ,1
  I know there is no any cure or vaccine for Covid-19 disease but I think in primary stage of this disease we can prevent it. Make gargle of salt water drink hot water around 3-4 times a day and get hot steam to face at night,0
I dont know how true but a ugandan k ow how to eat aloevera and steaming all day        eat garlic with hot water applecider vinegar  is best ,0
The World Health Organization has also advised that taking a hot bath will not prevent the coronavirus from infecting you. A person's normal body temperature remains 36 to 37 degrees no matter the situation.  ,1
 Taking a hot bath does not prevent the new coronavirus disease   ,1
The coronavirus CANNOT be transmitted through mosquito bites.       tourocalifornia  ,1
